league,season,team,player,nation,pos,age,born,matches,starts,minutes,90s,goals,assists,g_a,g_pk,pk,pkatt,yellow_cards,red_cards,goals_90,assists_90,g_a_90,g_pk_90,g_a_pk_90,player_short,player_name,total_injuries,injury_types,injured
ENG-Premier League,2324,Nottingham Forest,Andrey Santos,BRA,MF,19,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,A. Santos,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Anthony Elanga,SWE,"MF,FW",21,2002,36,25,2433,27.0,5,9,14,5,0,0,1,0,0.18,0.33,0.52,0.18,0.52,A. Elanga,A. Elanga,1.0,Knock,1
ENG-Premier League,2324,Nottingham Forest,Brandon Aguilera,CRC,MF,20,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,B. Aguilera,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Brennan Johnson,WAL,"FW,MF",22,2001,3,3,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,B. Johnson,B. Johnson,8.0,"Thigh Injury, Leg Injury, Groin Injury",1
ENG-Premier League,2324,Nottingham Forest,Callum Hudson-Odoi,ENG,"MF,FW",22,2000,29,20,1854,20.6,8,1,9,8,0,0,0,0,0.39,0.05,0.44,0.39,0.44,C. Hudson-Odoi,C. Hudson-Odoi,3.0,Thigh Injury,1
ENG-Premier League,2324,Nottingham Forest,Cheikhou Kouyaté,SEN,MF,33,1989,12,2,212,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,C. Kouyaté,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Chris Wood,NZL,FW,31,1991,31,20,1812,20.1,14,1,15,14,0,0,0,0,0.7,0.05,0.75,0.7,0.75,C. Wood,C. Wood,18.0,Thigh Injury,1
ENG-Premier League,2324,Nottingham Forest,Danilo Santos,BRA,MF,22,2001,29,20,1792,19.9,2,2,4,2,0,0,4,0,0.1,0.1,0.2,0.1,0.2,D. Santos,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Divock Origi,BEL,"MF,FW",28,1995,20,6,606,6.7,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,D. Origi,D. Origi,5.0,Groin Injury,1
ENG-Premier League,2324,Nottingham Forest,Felipe,BRA,DF,34,1989,7,4,375,4.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Felipe,Felipe,16.0,"Injury, Knee Injury, Muscle Injury",1
ENG-Premier League,2324,Nottingham Forest,Gio Reyna,USA,MF,20,2002,9,2,235,2.6,0,1,1,0,0,0,0,0,0.0,0.38,0.38,0.0,0.38,G. Reyna,G. Reyna,1.0,Knock,1
ENG-Premier League,2324,Nottingham Forest,Gonzalo Montiel,ARG,DF,26,1997,14,8,801,8.9,0,2,2,0,0,0,5,0,0.0,0.22,0.22,0.0,0.22,G. Montiel,G. Montiel,7.0,"Muscle Injury, Thigh Injury",1
ENG-Premier League,2324,Nottingham Forest,Harry Toffolo,ENG,"DF,MF",27,1995,23,15,1459,16.2,1,3,4,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25,H. Toffolo,H. Toffolo,4.0,Thigh Injury,1
ENG-Premier League,2324,Nottingham Forest,Ibrahim Sangaré,CIV,MF,25,1997,17,13,1035,11.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,I. Sangaré,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Joe Worrall,ENG,DF,26,1997,7,5,439,4.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,J. Worrall,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Matt Turner,USA,GK,29,1994,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,M. Turner,M. Turner,1.0,Groin Injury,1
ENG-Premier League,2324,Nottingham Forest,Matz Sels,BEL,GK,31,1992,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,M. Sels,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Morgan Gibbs-White,ENG,"MF,FW",23,2000,37,35,3156,35.1,5,10,15,4,1,1,9,0,0.14,0.29,0.43,0.11,0.4,M. Gibbs-White,M. Gibbs-White,2.0,"Knock, Muscle Injury",1
ENG-Premier League,2324,Nottingham Forest,Moussa Niakhate,SEN,DF,27,1996,21,15,1460,16.2,1,0,1,1,0,0,5,1,0.06,0.0,0.06,0.06,0.06,M. Niakhate,M. Niakhate,25.0,"Thigh Injury, Red Card, National selection",1
ENG-Premier League,2324,Nottingham Forest,Murillo,BRA,DF,21,2002,32,32,2789,31.0,0,2,2,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,Murillo,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Neco Williams,WAL,"DF,MF",22,2001,26,18,1637,18.2,0,1,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,N. Williams,N. Williams,8.0,"Concussion, Thigh Injury",1
ENG-Premier League,2324,Nottingham Forest,Nicolás Domínguez,ARG,MF,25,1998,26,19,1495,16.6,2,2,4,2,0,0,4,0,0.12,0.12,0.24,0.12,0.24,N. Domínguez,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Nuno Tavares,POR,DF,23,2000,8,5,457,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,N. Tavares,N. Tavares,10.0,"Muscle Injury, Loan agreement, Injury",1
ENG-Premier League,2324,Nottingham Forest,Odysseas Vlachodimos,GRE,GK,29,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,O. Vlachodimos,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Ola Aina,NGA,"DF,MF",26,1996,22,20,1692,18.8,1,1,2,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,O. Aina,O. Aina,10.0,"Injury, National selection, International duty, Rest",1
ENG-Premier League,2324,Nottingham Forest,Orel Mangala,BEL,MF,25,1998,20,19,1563,17.4,1,0,1,1,0,0,6,0,0.06,0.0,0.06,0.06,0.06,O. Mangala,O. Mangala,4.0,"Muscle Injury, Red Card",1
ENG-Premier League,2324,Nottingham Forest,Rodrigo Ribeiro,POR,FW,18,2005,4,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,R. Ribeiro,,0.0,None,0
ENG-Premier League,2324,Nottingham Forest,Ryan Yates,ENG,MF,25,1997,35,21,1992,22.1,1,1,2,1,0,0,6,0,0.05,0.05,0.09,0.05,0.09,R. Yates,R. Yates,12.0,"Knee Injury, Illness, Shoulder Injury",1
ENG-Premier League,2324,Nottingham Forest,Scott McKenna,SCO,DF,26,1996,5,5,416,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,S. McKenna,S. McKenna,13.0,"Thigh Injury, Shoulder Injury",1
ENG-Premier League,2324,Nottingham Forest,Serge Aurier,CIV,"DF,MF",30,1992,12,10,833,9.3,0,2,2,0,0,0,2,0,0.0,0.22,0.22,0.0,0.22,S. Aurier,S. Aurier,14.0,"Calf Injury, Knock, Injury, National selection",1
ENG-Premier League,2324,Nottingham Forest,Taiwo Awoniyi,NGA,FW,25,1997,20,12,1042,11.6,6,3,9,6,0,0,2,0,0.52,0.26,0.78,0.52,0.78,T. Awoniyi,T. Awoniyi,25.0,"Lacking Match Fitness, Groin Injury, Muscle Injury",1
ENG-Premier League,2324,Nottingham Forest,Willy Boly,CIV,DF,32,1991,20,18,1438,16.0,2,1,3,2,0,0,3,1,0.13,0.06,0.19,0.13,0.19,W. Boly,W. Boly,28.0,"Suspended, Ankle Injury, Thigh Injury, Muscle Injury, Red Card, National selection, International duty, Rest, Injury",1
ENG-Premier League,2324,Sheffield United,Andre Brooks,JAM,MF,19,2003,20,12,938,10.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,A. Brooks,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Anel Ahmedhodžić,BIH,DF,24,1999,31,29,2649,29.4,2,0,2,2,0,0,11,1,0.07,0.0,0.07,0.07,0.07,A. Ahmedhodžić,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Anis Ben Slimane,TUN,MF,22,2001,15,4,419,4.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,A. Ben Slimane,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Antwoine Hackford,ENG,FW,19,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,A. Hackford,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Auston Trusty,USA,DF,24,1998,32,28,2572,28.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,A. Trusty,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Ben Brereton,CHI,"FW,MF",24,1999,14,14,1105,12.3,6,1,7,5,1,1,3,0,0.49,0.08,0.57,0.41,0.49,B. Brereton,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Ben Osborn,ENG,MF,28,1994,24,14,1367,15.2,0,2,2,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,B. Osborn,B. Osborn,5.0,Groin Injury,1
ENG-Premier League,2324,Sheffield United,Bénie Traoré,CIV,"FW,MF",20,2002,8,3,387,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,B. Traoré,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Cameron Archer,ENG,"FW,MF",22,2001,29,21,1832,20.4,4,1,5,4,0,0,1,0,0.2,0.05,0.25,0.2,0.25,C. Archer,C. Archer,5.0,Calf Injury,1
ENG-Premier League,2324,Sheffield United,Chris Basham,ENG,"DF,MF",35,1988,8,3,321,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,C. Basham,C. Basham,30.0,Ankle Injury,1
ENG-Premier League,2324,Sheffield United,Daniel Jebbison,CAN,FW,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,D. Jebbison,D. Jebbison,37.0,Muscle Injury,1
ENG-Premier League,2324,Sheffield United,George Baldock,GRE,"DF,MF",30,1993,13,11,969,10.8,0,1,1,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,G. Baldock,G. Baldock,22.0,"Calf Injury, Thigh Injury, Injury",1
ENG-Premier League,2324,Sheffield United,Gustavo Hamer,NED,MF,26,1997,36,34,2910,32.3,4,6,10,4,0,0,9,0,0.12,0.19,0.31,0.12,0.31,G. Hamer,G. Hamer,1.0,Yellow Cards,1
ENG-Premier League,2324,Sheffield United,Ivo Grbić,CRO,GK,27,1996,9,9,771,8.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,I. Grbić,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Jack Robinson,ENG,DF,29,1993,34,31,2885,32.1,1,1,2,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,J. Robinson,J. Robinson,4.0,"Yellow Cards, Ankle Injury",1
ENG-Premier League,2324,Sheffield United,James Mcatee,ENG,"MF,FW",20,2002,30,20,1822,20.2,3,3,6,2,1,1,2,0,0.15,0.15,0.3,0.1,0.25,J. Mcatee,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Jayden Bogle,ENG,"MF,DF",23,2000,34,32,2788,31.0,3,0,3,3,0,0,9,0,0.1,0.0,0.1,0.1,0.1,J. Bogle,J. Bogle,3.0,"Knee Injury, Yellow Cards",1
ENG-Premier League,2324,Sheffield United,John Egan,IRL,DF,30,1992,6,6,482,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,J. Egan,J. Egan,32.0,"Knee Injury, Ankle Injury",1
ENG-Premier League,2324,Sheffield United,John Fleck,SCO,MF,31,1991,4,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,J. Fleck,J. Fleck,7.0,Calf Injury,1
ENG-Premier League,2324,Sheffield United,Luke Thomas,ENG,"MF,DF",22,2001,12,11,917,10.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,L. Thomas,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Mason Holgate,JAM,DF,26,1996,10,9,710,7.9,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,M. Holgate,M. Holgate,11.0,"Knee Injury, Red Card, Loan agreement",1
ENG-Premier League,2324,Sheffield United,Max Lowe,ENG,"MF,DF",26,1997,10,4,503,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,M. Lowe,M. Lowe,23.0,"Ankle Injury, Injury",1
ENG-Premier League,2324,Sheffield United,Oliver Arblaster,ENG,MF,19,2004,12,11,943,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,O. Arblaster,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Oliver McBurnie,SCO,FW,27,1996,21,15,1280,14.2,6,3,9,4,2,2,7,2,0.42,0.21,0.63,0.28,0.49,O. McBurnie,O. McBurnie,12.0,"Ankle Injury, Red Card, Groin Injury, Calf Injury, Thigh Injury",1
ENG-Premier League,2324,Sheffield United,Oliver Norwood,NIR,MF,32,1991,27,16,1440,16.0,1,0,1,0,1,1,8,0,0.06,0.0,0.06,0.0,0.0,O. Norwood,O. Norwood,1.0,Yellow Cards,1
ENG-Premier League,2324,Sheffield United,Rhian Brewster,ENG,FW,23,2000,13,3,346,3.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,R. Brewster,R. Brewster,23.0,"Muscle Injury, Thigh Injury, Red Card",1
ENG-Premier League,2324,Sheffield United,Rhys Norrington-Davies,WAL,DF,24,1999,5,2,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,R. Norrington-Davies,R. Norrington-Davies,32.0,"Muscle Injury, Thigh Injury",1
ENG-Premier League,2324,Sheffield United,Ryan One,SCO,MF,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,R. One,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Sam Curtis,IRL,DF,17,2005,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,S. Curtis,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Sydie Peck,ENG,MF,18,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,S. Peck,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Tom Davies,ENG,MF,25,1998,9,2,221,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,T. Davies,T. Davies,26.0,"Injury, Thigh Injury, Knock",1
ENG-Premier League,2324,Sheffield United,Vinicius Souza,BRA,MF,24,1999,36,29,2668,29.6,1,0,1,1,0,0,3,0,0.03,0.0,0.03,0.03,0.03,V. Souza,,0.0,None,0
ENG-Premier League,2324,Sheffield United,Wes Foderingham,ENG,GK,32,1991,30,29,2649,29.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,W. Foderingham,,0.0,None,0
ENG-Premier League,2324,Sheffield United,William Osula,DEN,FW,19,2003,21,9,786,8.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,W. Osula,W. Osula,5.0,Muscle Injury,1
ENG-Premier League,2324,Sheffield United,Yasser Larouci,ALG,MF,22,2001,11,6,531,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Y. Larouci,Y. Larouci,1.0,National selection,1
ENG-Premier League,2324,Tottenham Hotspur,Alejo Véliz,ARG,FW,19,2003,8,0,50,0.6,1,0,1,1,0,0,1,0,1.8,0.0,1.8,1.8,1.8,A. Véliz,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Ben Davies,WAL,DF,30,1993,17,12,1090,12.1,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08,B. Davies,B. Davies,11.0,"Knee Injury, Muscle Injury, Ankle Injury, Thigh Injury, Calf Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Brennan Johnson,WAL,"MF,FW",22,2001,32,23,2085,23.2,5,10,15,5,0,0,3,0,0.22,0.43,0.65,0.22,0.65,B. Johnson,B. Johnson,8.0,"Thigh Injury, Leg Injury, Groin Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Bryan Gil,ESP,MF,22,2001,11,2,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,B. Gil,B. Gil,10.0,"Injury, Muscle Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Cristian Romero,ARG,DF,25,1998,33,33,2790,31.0,5,0,5,5,0,0,7,1,0.16,0.0,0.16,0.16,0.16,C. Romero,C. Romero,13.0,"Groin Injury, Muscle Injury, Rest, Red Card, Injury, Thigh Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Dane Scarlett,ENG,FW,19,2004,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,D. Scarlett,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Davinson Sánchez,COL,DF,27,1996,1,0,77,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,D. Sánchez,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Dejan Kulusevski,SWE,"MF,FW",23,2000,36,31,2762,30.7,8,3,11,8,0,0,7,0,0.26,0.1,0.36,0.26,0.36,D. Kulusevski,D. Kulusevski,8.0,"Thigh Injury, Muscle Injury, Yellow Cards",1
ENG-Premier League,2324,Tottenham Hotspur,Destiny Udogie,ITA,DF,20,2002,28,28,2391,26.6,2,3,5,2,0,0,7,1,0.08,0.11,0.19,0.08,0.19,D. Udogie,D. Udogie,10.0,"Muscle Injury, Red Card, Yellow Cards, Knock, Thigh Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Emerson,BRA,DF,24,1999,22,11,1161,12.9,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,Emerson,Emerson,2.0,"Yellow Cards, Muscle Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Eric Dier,ENG,DF,29,1994,4,1,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,E. Dier,E. Dier,3.0,"Groin Injury, Muscle Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Giovani Lo Celso,ARG,MF,27,1996,22,4,506,5.6,2,2,4,2,0,0,2,0,0.36,0.36,0.71,0.36,0.71,G. Lo Celso,G. Lo Celso,8.0,"Thigh Injury, Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Guglielmo Vicario,ITA,GK,26,1996,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,G. Vicario,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Ivan Perišić,CRO,"FW,MF",34,1989,5,0,103,1.1,0,1,1,0,0,0,2,0,0.0,0.87,0.87,0.0,0.87,I. Perišić,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,James Maddison,ENG,MF,26,1996,28,26,2135,23.7,4,9,13,4,0,0,5,0,0.17,0.38,0.55,0.17,0.55,J. Maddison,J. Maddison,17.0,"Injury, Yellow Cards, Knee Injury, Ankle Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Jamie Donley,NIR,MF,18,2005,3,0,3,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,J. Donley,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Manor Solomon,ISR,MF,24,1999,5,2,199,2.2,0,2,2,0,0,0,1,0,0.0,0.9,0.9,0.0,0.9,M. Solomon,M. Solomon,47.0,Knee Injury,1
ENG-Premier League,2324,Tottenham Hotspur,Micky van de Ven,NED,DF,22,2001,27,27,2339,26.0,3,0,3,3,0,0,5,0,0.12,0.0,0.12,0.12,0.12,M. van de Ven,M. van de Ven,10.0,"Thigh Injury, Hamstring Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Mikey Moore,ENG,MF,15,2007,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,M. Moore,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Oliver Skipp,ENG,"MF,DF",22,2000,21,5,707,7.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,O. Skipp,O. Skipp,5.0,"Leg Injury, Knock",1
ENG-Premier League,2324,Tottenham Hotspur,Pape Matar Sarr,SEN,MF,20,2002,34,27,2069,23.0,3,3,6,3,0,0,9,0,0.13,0.13,0.26,0.13,0.26,P. Matar Sarr,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Pedro Porro,ESP,DF,23,1999,35,35,3089,34.3,3,7,10,3,0,0,3,0,0.09,0.2,0.29,0.09,0.29,P. Porro,P. Porro,2.0,Muscle Injury,1
ENG-Premier League,2324,Tottenham Hotspur,Pierre Højbjerg,DEN,MF,27,1995,36,8,1311,14.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,P. Højbjerg,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Radu Drăgușin,ROU,DF,21,2002,9,4,429,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,R. Drăgușin,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Richarlison,BRA,"FW,MF",26,1997,28,18,1491,16.6,11,4,15,11,0,0,3,0,0.66,0.24,0.91,0.66,0.91,Richarlison,Richarlison,18.0,"Suspended, Calf Injury, Thigh Injury, Health problems, Pelvis Injury, Knee Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Rodrigo Bentancur,URU,MF,26,1997,23,13,1005,11.2,1,1,2,1,0,0,7,0,0.09,0.09,0.18,0.09,0.18,R. Bentancur,R. Bentancur,34.0,"Head Injury, Muscle Injury, Knee Injury, Ankle Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Son Heung-min,KOR,"FW,MF",31,1992,35,34,2934,32.6,17,10,27,15,2,2,1,0,0.52,0.31,0.83,0.46,0.77,S. Heung-min,,0.0,None,0
ENG-Premier League,2324,Tottenham Hotspur,Timo Werner,GER,"MF,FW",27,1996,13,10,809,9.0,2,3,5,2,0,0,1,0,0.22,0.33,0.56,0.22,0.56,T. Werner,T. Werner,6.0,"Muscle Injury, Thigh Injury",1
ENG-Premier League,2324,Tottenham Hotspur,Yves Bissouma,MLI,MF,26,1996,28,26,2068,23.0,0,0,0,0,0,0,10,2,0.0,0.0,0.0,0.0,0.0,Y. Bissouma,Y. Bissouma,23.0,"Yellow Cards, Ankle Injury, Red Card, National selection, International duty, Knee Injury",1
ENG-Premier League,2324,West Ham United,Aaron Cresswell,ENG,DF,33,1989,11,4,436,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,A. Cresswell,A. Cresswell,5.0,"Muscle Injury, Thigh Injury",1
ENG-Premier League,2324,West Ham United,Alphonse Areola,FRA,GK,30,1993,31,31,2699,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,A. Areola,A. Areola,5.0,"Thigh Injury, Wrist Injury, Injury, Groin Injury",1
ENG-Premier League,2324,West Ham United,Angelo Ogbonna,ITA,DF,35,1988,11,7,635,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,A. Ogbonna,A. Ogbonna,2.0,Lacking Match Fitness,1
ENG-Premier League,2324,West Ham United,Ben Johnson,ENG,"MF,DF",23,2000,14,4,544,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,B. Johnson,B. Johnson,8.0,"Thigh Injury, Leg Injury, Groin Injury",1
ENG-Premier League,2324,West Ham United,Danny Ings,ENG,"FW,MF",31,1992,20,3,404,4.5,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,D. Ings,,0.0,None,0
ENG-Premier League,2324,West Ham United,Divin Mubama,ENG,FW,18,2004,5,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,D. Mubama,,0.0,None,0
ENG-Premier League,2324,West Ham United,Edson Álvarez,MEX,MF,25,1997,31,28,2377,26.4,1,1,2,1,0,0,11,0,0.04,0.04,0.08,0.04,0.08,E. Álvarez,,0.0,None,0
ENG-Premier League,2324,West Ham United,Emerson Palmieri,ITA,DF,28,1994,36,35,3137,34.9,1,2,3,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09,E. Palmieri,,0.0,None,0
ENG-Premier League,2324,West Ham United,George Earthy,ENG,MF,18,2004,3,0,34,0.4,1,0,1,1,0,0,0,0,2.65,0.0,2.65,2.65,2.65,G. Earthy,G. Earthy,2.0,Concussion,1
ENG-Premier League,2324,West Ham United,James Ward-Prowse,ENG,MF,28,1994,37,34,3001,33.3,7,7,14,5,2,2,4,0,0.21,0.21,0.42,0.15,0.36,J. Ward-Prowse,,0.0,None,0
ENG-Premier League,2324,West Ham United,Jarrod Bowen,ENG,"MF,FW",26,1996,34,34,3019,33.5,16,6,22,16,0,0,2,0,0.48,0.18,0.66,0.48,0.66,J. Bowen,J. Bowen,3.0,"Knee Injury, Hip Injury, Injury",1
ENG-Premier League,2324,West Ham United,Kaelan Casey,ENG,DF,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,K. Casey,,0.0,None,0
ENG-Premier League,2324,West Ham United,Kalvin Phillips,ENG,MF,27,1995,8,3,309,3.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,K. Phillips,K. Phillips,15.0,"Knock, Shoulder Injury, Red Card, Thigh Injury, Injury",1
ENG-Premier League,2324,West Ham United,Konstantinos Mavropanos,GRE,DF,25,1997,19,16,1500,16.7,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,K. Mavropanos,K. Mavropanos,5.0,"Lower Back Injury, Knock",1
ENG-Premier League,2324,West Ham United,Kurt Zouma,FRA,DF,28,1994,33,32,2838,31.5,3,0,3,3,0,0,3,0,0.1,0.0,0.1,0.1,0.1,K. Zouma,K. Zouma,11.0,"Knee Injury, Thigh Injury, Ankle Injury, Injury",1
ENG-Premier League,2324,West Ham United,Lucas Paquetá,BRA,MF,25,1997,31,31,2622,29.1,4,6,10,2,2,2,10,0,0.14,0.21,0.34,0.07,0.27,L. Paquetá,,0.0,None,0
ENG-Premier League,2324,West Ham United,Maxwel Cornet,CIV,MF,26,1996,7,1,112,1.2,1,0,1,1,0,0,0,0,0.8,0.0,0.8,0.8,0.8,M. Cornet,M. Cornet,20.0,"Calf Injury, Thigh Injury",1
ENG-Premier League,2324,West Ham United,Michail Antonio,JAM,FW,33,1990,26,21,1695,18.8,6,2,8,6,0,0,6,0,0.32,0.11,0.42,0.32,0.42,M. Antonio,M. Antonio,14.0,"Calf Injury, Injury, Knee Injury",1
ENG-Premier League,2324,West Ham United,Mohammed Kudus,GHA,MF,22,2000,33,27,2484,27.6,8,6,14,8,0,0,6,0,0.29,0.22,0.51,0.29,0.51,M. Kudus,M. Kudus,2.0,National selection,1
ENG-Premier League,2324,West Ham United,Nayef Aguerd,MAR,DF,27,1996,21,21,1857,20.6,1,0,1,1,0,0,3,1,0.05,0.0,0.05,0.05,0.05,N. Aguerd,N. Aguerd,23.0,"Ankle Injury, Muscle Injury, Illness, National selection, International duty",1
ENG-Premier League,2324,West Ham United,Pablo Fornals,ESP,MF,27,1996,15,4,426,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,P. Fornals,,0.0,None,0
